module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_PAX8	502	C1	13.913119671116327	1.0084202995667208e-08	1.0588413145450569e-07	True	3.1368748056222957	0.6559673187744249	0.43826125703487656	0.8883157942025349	0.0004997501249375312	0.001960558182447238	CAT1_ENRICHMENT
M3_PAX8	502	C2	13.913119671116327	1.0084202995667208e-08	1.0588413145450569e-07	True	-1.2280122813307361	-0.2567956879129529	-0.5285800643954264	0.007308866233266637	0.02948525737131434	0.057836466382193516	DESCRIPTIVE
M3_PAX8	502	C3	13.913119671116327	1.0084202995667208e-08	1.0588413145450569e-07	True	-0.7246003490427952	-0.1515247428085743	-0.48818076385636106	0.17442436938677078	0.344327836081959	0.4502748625687156	DESCRIPTIVE
M3_SALL1	502	C1	3.822442731886285	0.009985823372169801	0.012335428871503872	True	1.024623926671075	0.3075045314627869	0.09245353776324926	0.5386123459011445	0.0014992503748125937	0.005097451274362818	DESCRIPTIVE
M3_SALL1	502	C2	3.822442731886285	0.009985823372169801	0.012335428871503872	True	0.32817853259791707	0.0984911471182769	-0.16759858252857376	0.3639135152577608	0.4077961019490255	0.518847718997644	DESCRIPTIVE
M3_SALL1	502	C3	3.822442731886285	0.009985823372169801	0.012335428871503872	True	-0.9644657266670995	-0.28945018135018635	-0.6387929727374274	0.04171264902929117	0.0814592703648176	0.13401363834211927	DESCRIPTIVE
M3_SIX1	502	C1	5.633937687851929	0.0008394631922996375	0.0017628727038292388	True	-1.4289115788125795	-0.32364673197459237	-0.5379014470178698	-0.10802802312412016	0.0024987506246876563	0.007964767616191904	DESCRIPTIVE
M3_SIX1	502	C2	5.633937687851929	0.0008394631922996375	0.0017628727038292388	True	-1.4860847928279632	-0.33659639530361346	-0.606877024024229	-0.07325870963798098	0.004997501249375313	0.014992503748125937	DESCRIPTIVE
M3_SIX1	502	C3	5.633937687851929	0.0008394631922996375	0.0017628727038292388	True	-0.08735849266417972	-0.01978659217282232	-0.356229315116267	0.32840095144446385	0.9035482258870565	0.9035482258870564	DESCRIPTIVE
M3_SOX17	502	C1	5.016646672198104	0.0019580501225151038	0.0031630040440628598	True	-1.3316201921970765	-0.21004222090884989	-0.4216823182390991	-0.004518375666353999	0.031984007996002	0.06041423732578156	DESCRIPTIVE
