module	gene	membership	status	reason	composition_signature	source
M1	STON2	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	STX18	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	STXBP6	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	SUMF1	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	SYK	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TCTEX1D2	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TEC	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	THSD4	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TLE2	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TM7SF2	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TMC4	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TMEM139	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TMEM238	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TNFRSF12A	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TOM1L1	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TPD52L1	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TRIM2	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TSPAN1	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	TSPAN7	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	UCA1	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	UCP2	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	UGT2B7	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	WFDC2	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	WNT11	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	WNT7A	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	ZMYND8	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	ZNF33A	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	ZNF579	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	ZNF608	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	ZNF618	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	ZNF83	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
M1	ZNRF3	source	INCLUDED_analysis_ready	fetal-Mullerian-epithelial derived member (E-MTAB-15475)		E-MTAB-15475-derived
compact_M1	ABHD11	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ADAM28	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ADGRA3	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	AIFM1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	AP1M2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	AP1S2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ARL4C	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ARSD	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ARSJ	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ASAP2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ASRGL1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	BCAT1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	BEX1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	BICD1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	C19orf33	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	C2orf88	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CAPS	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CD24	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CD74	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (immune)	immune	SI_geneset
compact_M1	CDH2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CERNA2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CFI	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CHD7	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CHL1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CLDN3	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CLDN6	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CMTM7	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	COL9A2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CPXM2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CRISPLD1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CTNNA2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CTTNBP2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CTXN1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CUEDC1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CXXC5	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CYSTM1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CYTOR	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	CYYR1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DACH1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DAPL1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DCDC2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DHCR24	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DIPK1B	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DLGAP1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DNALI1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DOK5	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	DUSP8	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ELF3	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	EMID1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	EMX2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	EMX2OS	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	EPB41L5	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	EPCAM	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	EPS8L1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ERBB4	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ESR1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	FGF18	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	FGF9	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	FGFRL1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	FOLR1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	FOXJ1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	GCHFR	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	GMPR	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	GPRC5B	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	GRB7	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HIPK2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HIVEP2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HMGA2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HOMER2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HOXB2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HOXB3	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HOXB4	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HPGD	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	HPN	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ICA1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	IGF2BP3	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	IQCA1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	IQCK	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	IQGAP2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	ITGB8	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	KCNMA1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	KCTD1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	KIAA1217	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	KIF12	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	KIF9	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	KRT7	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LGMN	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LGR5	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LHX1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LINC00665	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LINC02672	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LRIG1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LRRTM1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	LYPD1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MAL2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MAP2K6	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MAP3K1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MAP3K21	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MECOM	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MET	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MLF1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MMP7	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MSLN	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MSX1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MSX2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MT1F	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MUC1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MUC16	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MUC20	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	MYEF2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	NAALADL2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	NEDD9	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	NLGN4X	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	NRCAM	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	NRXN3	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	NUAK2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PAM	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PART1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PATZ1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PAX2	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PAX8	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PAX8-AS1	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PCSK1N	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
compact_M1	PDE3A	source	INCLUDED_analysis_ready	compact sensitivity member (donor_fraction>=0.90 & log2FC>=1.0)		E-MTAB-15475-derived
